Plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=16&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D791014
Hangable container ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=17&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=9363952
Green wall planting support apparatus and a hanging plate thereof ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=18&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=9271452
Methods and apparatus for vertical hanging plant container ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=19&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=9226456
Rail top plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=20&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D743777
Apparatus for hanging plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=9107518
Solar-powered hanging basket light ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=22&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8764215
Plant hanger with watering system ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=23&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8756860
Decorative plant hanger for an outer corner wall ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=24&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D703973
Decorative plant hanger for an inner corner wall ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=25&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D703972
Vertical hanging fabric plant container ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=26&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8567122
Apparatus for displaying a plant ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=27&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8561345
Fabric plant container ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=28&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8528250
Adjustable hook ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=29&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8191849
Plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=30&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D652659
Dual plant hanger ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=31&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=D647741
"Self-contained apparatuses for hanging, holding, rotating, or watering      plants using solar power for plant maintenance ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=32&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8033050
Suspendable blow dryer holder ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=33&f=G&l=50&co1=AND&d=PTXT&s1=%22plant+hanger%22&OS=""plant+hanger""&RS=""plant+hanger""",https://pdfpiw.uspto.gov/.piw?Docid=8020827
